source_id,dedupe_id,retailer,name_raw,brand_raw,price_cents,sku,dimension,canonical_name,canonical_brand,cluster_confidence,decision,explanation
813,prod_90b9305857ad,amazon_br,Truss Reconstrutor Uso Obrigatório Plus+ | Tratamento Capilar para Cabelos Quebradiços e Enfraquecidos | 260ml,truss,8361,B09VH8WZKP,260ml,Truss Reconstrutor Uso Obrigatório Plus+ | Tratamento Capilar para Cabelos Quebradiços e Enfraquecidos | 260ml,truss,1.0,singleton,
814,prod_c9264fc806cd,amazon_br,GO. Man Pomada Matte (Sem Brilho) Go Mr Wild Forte Fixação Efeito Seco Natural Longa Duração Todos Os Tipos De Cabelo Go Man,go man,4040,B0BLNYLGHR,,GO. Man Pomada Matte (Sem Brilho) Go Mr Wild Forte Fixação Efeito Seco Natural Longa Duração Todos Os Tipos De Cabelo Go Man,go man,1.0,singleton,
2370,prod_53584939a79a,sephora,Pó solto diorskin poudre libre - poudre hydratante éclat et matité,Dior,,,,Pó solto diorskin poudre libre - poudre hydratante éclat et matité,Dior,1.0,singleton,
816,prod_f022da4e4056,amazon_br,Hair Spray Amend Valorize Forte 400ml,amend,3290,B077C3G3JT,400ml,Hair Spray Amend Valorize Forte 400ml,amend,1.0,singleton,
817,prod_2e946dff15fb,amazon_br,Ricca Escova Flex Fast Dry Pink,ricca,3810,B0C4QWJ745,,Ricca Escova Flex Fast Dry Pink,ricca,1.0,singleton,
818,prod_37a53dc01b25,amazon_br,"8 peças de grampos de cabelo sem dobras sem vincos para penteados, pequenos presentes para mulheres, salão, penteado, franja, ondas, maquiagem",generic,1538,B0FR47QLTM,,"8 peças de grampos de cabelo sem dobras sem vincos para penteados, pequenos presentes para mulheres, salão, penteado, franja, ondas, maquiagem",generic,1.0,singleton,
819,prod_6ef2c7d1d434,amazon_br,"Uso Obrigatório Summer, Truss",truss,16599,B085JGSVRJ,,"Uso Obrigatório Summer, Truss",truss,1.0,singleton,
820,prod_4b68e45a7674,amazon_br,"modelones 15 ml Nail Dehydrator and Primer, Acid Free Base Coat Natural Prep Dehydrate & Bond Primer Kit, Hema-Free Acrylic Nail Supplies Nail Art Cuticle Protectors",modelones,4999,B0F66Q7B9M,15ml,"modelones 15 ml Nail Dehydrator and Primer, Acid Free Base Coat Natural Prep Dehydrate & Bond Primer Kit, Hema-Free Acrylic Nail Supplies Nail Art Cuticle Protectors",modelones,1.0,singleton,
821,prod_fbbf192d8343,amazon_br,Cless - Hair Spray Fixador Charming 400Ml Forte,cless,3419,B077C31MDP,400ml,Cless - Hair Spray Fixador Charming 400Ml Forte,cless,1.0,singleton,
822,prod_f4904ffc3864,amazon_br,Grampos de garra de cabelo de flor para mulheres clipes de mandíbula pequenos de 4 cm para cabelos finos médios finos antiderrapantes acessórios de cabelo para mulheres fixação forte,generic,2079,B0F48DPRB6,,Grampos de garra de cabelo de flor para mulheres clipes de mandíbula pequenos de 4 cm para cabelos finos médios finos antiderrapantes acessórios de cabelo para mulheres fixação forte,generic,1.0,singleton,
823,prod_bf67a68ae9d0,amazon_br,Conjunto de 15 peças de faixas de cabelo e grampos de cabelo para meninas flores e frutas coloridas arco-íris (7 faixas de cabelo + 8 clipes),generic,1538,B0FP95CJ7X,,Conjunto de 15 peças de faixas de cabelo e grampos de cabelo para meninas flores e frutas coloridas arco-íris (7 faixas de cabelo + 8 clipes),generic,1.0,singleton,
824,prod_5fbdc8ab8867,amazon_br,Proart - Elasticos Cabelo Ec08B Grande Nude C/5,proart,790,B0C292ZXFW,,Proart - Elasticos Cabelo Ec08B Grande Nude C/5,proart,1.0,singleton,
2595,prod_55d886ab5dcf,sephora,Base diorskin forever teint haute perfection tenue extrême spf 25,Dior,,,,Base diorskin forever teint haute perfection tenue extrême spf 25,Dior,1.0,singleton,
825,prod_5375ef76b6dc,amazon_br,Tangle Teezer - Escova de cabelo desembaraçadora The Ultimate Detangler para texturas grossas a crespas. Ideal para o uso em fios úmidos Cor: Blue,tangle teezer,,B0CS6SJQVC,,Tangle Teezer - Escova de cabelo desembaraçadora The Ultimate Detangler para texturas grossas a crespas. Ideal para o uso em fios úmidos Cor: Blue,tangle teezer,1.0,singleton,
826,prod_cdd30858be41,amazon_br,Ricca Elástico Sem Metal 15mm,ricca,582,B08J7PQMXF,,Ricca Elástico Sem Metal 15mm,ricca,1.0,singleton,
827,prod_1d57ccdb172a,amazon_br,"100 peças de grampos de cabelo ondulados pretos em forma de U tamanho mini grampo de aderência de metal Bobby feminino ferramentas de estilo grampos de cabelo, P (5 cm)",generic,1125,B0FDG2MP6Y,,"100 peças de grampos de cabelo ondulados pretos em forma de U tamanho mini grampo de aderência de metal Bobby feminino ferramentas de estilo grampos de cabelo, P (5 cm)",generic,1.0,singleton,
828,prod_0da8cbc894c3,amazon_br,"2 peças de faixa de cabelo ajustável de spa para mulheres, faixa de cabelo macia com gancho e laço para lavar o rosto, cuidados com a pele, maquiagem e chuveiro diário",generic,1538,B0DNT3YH1N,,"2 peças de faixa de cabelo ajustável de spa para mulheres, faixa de cabelo macia com gancho e laço para lavar o rosto, cuidados com a pele, maquiagem e chuveiro diário",generic,1.0,singleton,
2371,prod_e331c006856f,sephora,Pó iluminador prismissime mat & glow,Givenchy,,,,Pó iluminador prismissime mat & glow,Givenchy,1.0,singleton,
830,prod_201921914960,amazon_br,Mundial Tesoura Cabelo Laser 7'' Flex S/A Preto,mundial,1449,B077C29TCZ,,Mundial Tesoura Cabelo Laser 7'' Flex S/A Preto,mundial,1.0,singleton,
831,prod_3741d59112ee,amazon_br,"50 peças de grampos de cabelo de flores pequenas com pacote de caixa, mini clipes para mulheres com aderência forte, garras pequenas fofas para acessórios de cabelo fino e grosso, presentes de festa",generic,1770,B0F5WVBZ6Y,,"50 peças de grampos de cabelo de flores pequenas com pacote de caixa, mini clipes para mulheres com aderência forte, garras pequenas fofas para acessórios de cabelo fino e grosso, presentes de festa",generic,1.0,singleton,
832,prod_e6c790b5c2e4,amazon_br,Proart - Elasticos Cabelo Ec02B 3Mm Duo C/20,proart,888,B0C2976WNT,,Proart - Elasticos Cabelo Ec02B 3Mm Duo C/20,proart,1.0,singleton,
833,prod_7331dfb7fe13,amazon_br,Koloss Paleta De Corretivo Camuflagem 01 Inacreditável,koloss,5599,B07NDRBJCY,,Koloss Paleta De Corretivo Camuflagem 01 Inacreditável,koloss,1.0,singleton,
2377,prod_a35ff773f425,sephora,Pó solto diorshow powder backstage makeup poudre couleur et coup d\'éclat,Dior,,,,Pó solto diorshow powder backstage makeup poudre couleur et coup d\'éclat,Dior,1.0,singleton,
66945,prod_5d6e0157a0b3,mercadolivre,Haus Labs By Lady Gaga Bio-radiant Gel-powder Highlighter,Haus Labs,76782,,,Haus Labs By Lady Gaga Bio-radiant Gel-powder Highlighter,Haus Labs,1.0,singleton,
834,prod_bcdb6b3045cf,amazon_br,"Pacote com 90 laços elásticos de cabelo, faixa de cabelo sem costura, cordas de borracha, suporte de rabo de cavalo sem vincos, faixas de algodão para mulheres",generic,1305,B0F1MWCSM7,,"Pacote com 90 laços elásticos de cabelo, faixa de cabelo sem costura, cordas de borracha, suporte de rabo de cavalo sem vincos, faixas de algodão para mulheres",generic,1.0,singleton,
835,prod_d449b25b8df4,amazon_br,"12 elásticos elásticos de seda para mulheres – elásticos de cetim para todos os tipos e texturas de cabelo, sem vincos para meninas, perfeitos para o dia ou a noite",generic,1994,B0DT4J2J43,,"12 elásticos elásticos de seda para mulheres – elásticos de cetim para todos os tipos e texturas de cabelo, sem vincos para meninas, perfeitos para o dia ou a noite",generic,1.0,singleton,
836,prod_84c5bfbbc8e0,amazon_br,"Tesouras de corte de cabelo de 16,5 cm - Tesoura de barbeiro de aço inoxidável com borda de barbear para salão e uso doméstico (rosa)",generic,2310,B0F1G728MM,,"Tesouras de corte de cabelo de 16,5 cm - Tesoura de barbeiro de aço inoxidável com borda de barbear para salão e uso doméstico (rosa)",generic,1.0,singleton,
837,prod_9b41f9c0d7bc,amazon_br,"40 peças de laços de cabelo, suportes de rabo de cavalo, faixas de cabelo para mulheres, faixas de cabelo sem vincos elásticos para cabelos finos e grossos, acessório de cabelo para mulheres",generic,2310,B0DXVL294D,,"40 peças de laços de cabelo, suportes de rabo de cavalo, faixas de cabelo para mulheres, faixas de cabelo sem vincos elásticos para cabelos finos e grossos, acessório de cabelo para mulheres",generic,1.0,singleton,
2608,prod_a9412422c112,amazon_br,"Lancôme, Idôle, Base Líquida, Alta Cobertura, Teint Ultra Wear, Care & Glow",l'oreal,37590,B0CFNDPD9X,,"Lancôme, Idôle, Base Líquida, Alta Cobertura, Teint Ultra Wear, Care & Glow",l'oreal,1.0,singleton,
838,prod_2dc292b22ff8,amazon_br,"100 peças de elásticos grossos pretos vibrantes - elásticos de borracha para suportes de rabo de cavalo - laços de cabelo macios, suaves e duráveis para meninas, mulheres e mulheres com cabelo",generic,1538,B0DJGDTN37,,"100 peças de elásticos grossos pretos vibrantes - elásticos de borracha para suportes de rabo de cavalo - laços de cabelo macios, suaves e duráveis para meninas, mulheres e mulheres com cabelo",generic,1.0,singleton,
839,prod_706a95706215,amazon_br,"Arcos de cabelo para mulheres - Presilhas de laço grandes com clipes de metal e design de cauda longa, grampos de garra fofos para cabelos grossos médios e finos.",generic,1469,B0F5BLTB1Q,,"Arcos de cabelo para mulheres - Presilhas de laço grandes com clipes de metal e design de cauda longa, grampos de garra fofos para cabelos grossos médios e finos.",generic,1.0,singleton,
840,prod_c1d2fb848010,amazon_br,Marco Boni Escova Brushing Cabo Em Madeira Médio 7656T Madeira 1 Unidade,marco boni,1643,B07KG6MQ13,,Marco Boni Escova Brushing Cabo Em Madeira Médio 7656T Madeira 1 Unidade,marco boni,1.0,singleton,
841,prod_dcb63a930713,amazon_br,"MONDIAL Secador de Cabelo By Juliette, Azul/Rosa, 1200W, Bivolt - SCT-JU-03",mondial,8490,B0D3J7J3H3,,"MONDIAL Secador de Cabelo By Juliette, Azul/Rosa, 1200W, Bivolt - SCT-JU-03",mondial,1.0,singleton,
66946,prod_815a90d09e2a,mercadolivre,Haus Labs By Lady Gaga Bio-blurring Loose Setting Powder,Haus Labs,70754,,,Haus Labs By Lady Gaga Bio-blurring Loose Setting Powder,Haus Labs,1.0,singleton,
842,prod_62362fbf8822,amazon_br,"Salon Line, Pasta Modeladora, Men Essence, Forte, Vegana - Para Todos os Tipos de Cabelos, 60g",salon line,1451,B0CKZHN1HQ,60g,"Salon Line, Pasta Modeladora, Men Essence, Forte, Vegana - Para Todos os Tipos de Cabelos, 60g",salon line,1.0,singleton,
843,prod_c02b74809aac,amazon_br,GA.MA ITALY Secador de Cabelo Eolic Travel Bivolt,ga.ma italy professional,14490,B07BNS1C1L,,GA.MA ITALY Secador de Cabelo Eolic Travel Bivolt,ga.ma italy professional,1.0,singleton,
844,prod_c2fc6ebf83d1,amazon_br,"Salon Line, Máscara Capilar, SOS Hidratação, Azeite de Oliva, Vegana - Cabelos Cacheados e Crespos, 1 Kg",salon line,2110,B0721GBYCT,1kg,"Salon Line, Máscara Capilar, SOS Hidratação, Azeite de Oliva, Vegana - Cabelos Cacheados e Crespos, 1 Kg",salon line,1.0,singleton,
845,prod_292c7ebb8265,amazon_br,IIIMEIDU Shampoo de Tintura 3 em 1 Marrom escuro Natural 500ml – Cobre Cabelos Brancos Instantaneamente – Fórmula com Extratos Naturais – Para Homens e Mulheres,iiimeidu,6839,B0F4D9336L,500ml,IIIMEIDU Shampoo de Tintura 3 em 1 Marrom escuro Natural 500ml – Cobre Cabelos Brancos Instantaneamente – Fórmula com Extratos Naturais – Para Homens e Mulheres,iiimeidu,1.0,singleton,
846,prod_8d163d76c569,amazon_br,Pantene Máscara Pro-Vitaminas 3 em 1 Liberada 550ml,pantene,2776,B0CWNGM3RP,550ml,Pantene Máscara Pro-Vitaminas 3 em 1 Liberada 550ml,pantene,1.0,singleton,
849,prod_967d1c50af49,amazon_br,Generic Escova definidora de cachos – Escova de cabelo encaracolado premium para cachos perfeitamente moldados e definidos – Ferramenta de desembaraçar e pentear para cabelos encaracolados femininos,generic,3084,B0DQB2Z994,,Generic Escova definidora de cachos – Escova de cabelo encaracolado premium para cachos perfeitamente moldados e definidos – Ferramenta de desembaraçar e pentear para cabelos encaracolados femininos,generic,1.0,singleton,
850,prod_842066fdfe3f,amazon_br,"10 peças de laços de grampo de cabelo - presilhas antiderrapantes totalmente forradas | Para cabelos finos e grossos | Acessórios de cabelo borboleta para mulheres, alfinetes laterais",generic,1925,B0FQJ4XPHN,,"10 peças de laços de grampo de cabelo - presilhas antiderrapantes totalmente forradas | Para cabelos finos e grossos | Acessórios de cabelo borboleta para mulheres, alfinetes laterais",generic,1.0,singleton,
851,prod_b1b986990332,amazon_br,Cless - Mousse Cap Charming 140Ml Black Extra Forte,cless,2999,B079ZY3Z3Q,140ml,Cless - Mousse Cap Charming 140Ml Black Extra Forte,cless,1.0,singleton,
852,prod_2dcc3820e64b,amazon_br,"Inoar, Óleo de Coco Extra Virgem, Hidratação Profunda, Força e Nutrição para Todos os Tipos de Cabelos, Vegano e Botânico - 200ml",inoar,2790,B07MQ7BXJM,200ml,"Inoar, Óleo de Coco Extra Virgem, Hidratação Profunda, Força e Nutrição para Todos os Tipos de Cabelos, Vegano e Botânico - 200ml",inoar,1.0,singleton,
2073,prod_89ae61a48b04,amazon_br,"Beta Hidratante Labial com Cor - Frutas Vermelhas Vermelho Rubi 9,5g",beta,,B0CY6QKDWT,,"Beta Hidratante Labial com Cor - Frutas Vermelhas Vermelho Rubi 9,5g",beta,1.0,singleton,
853,prod_43d6eec51640,amazon_br,"Leave-In Desmaia Cabelo, Forever Liss, Rosa, 150G",forever liss,2374,B07CWN3HDL,150g,"Leave-In Desmaia Cabelo, Forever Liss, Rosa, 150G",forever liss,1.0,singleton,
854,prod_cbc34d5f74b1,amazon_br,"1.500 faixas elásticas de cabelo - laços de cabelo macios sem danos para trançar, pentear e acessórios de cabelo (multicoloridos)",generic,1150,B0F64TJ2YH,,"1.500 faixas elásticas de cabelo - laços de cabelo macios sem danos para trançar, pentear e acessórios de cabelo (multicoloridos)",generic,1.0,singleton,
855,prod_ebcab2a931b1,amazon_br,"Escova de cabelo desembaraçadora de ventilação para mulheres e homens, estilo secagem, escova de cabelo curvada ventilada para cabelos lisos cacheados grossos e molhados, secos e úmidos, escova de",generic,1538,B0DJZGM7V4,,"Escova de cabelo desembaraçadora de ventilação para mulheres e homens, estilo secagem, escova de cabelo curvada ventilada para cabelos lisos cacheados grossos e molhados, secos e úmidos, escova de",generic,1.0,singleton,
856,prod_efe76debc08f,amazon_br,Eudora Glam Esmalte Magenta Sublime 7ml,eudora,800,B08WWG98Y9,7ml,Eudora Glam Esmalte Magenta Sublime 7ml,eudora,1.0,singleton,
857,prod_c44201fe5bac,amazon_br,Escova Raquete Desembaraçadora Cabelo Longo Curto Base Almofadada Uso Profissional Sem Puxar Quebrar,genérico,,B0FLFCFMF9,,Escova Raquete Desembaraçadora Cabelo Longo Curto Base Almofadada Uso Profissional Sem Puxar Quebrar,genérico,1.0,singleton,
858,prod_fe39d97644dc,amazon_br,"Conjunto de 5 peças de presilhas de cabelo da moda de resina acrílica pérola, grampos de cabelo bonitos, acessórios de grampo de cabelo extravagantes, ferramentas de estilo para mulheres e meninas (6",generic,1710,B0FP29FKTQ,,"Conjunto de 5 peças de presilhas de cabelo da moda de resina acrílica pérola, grampos de cabelo bonitos, acessórios de grampo de cabelo extravagantes, ferramentas de estilo para mulheres e meninas (6",generic,1.0,singleton,
859,prod_812cd8837314,amazon_br,Elástico Rabico Para Cabelo Tipo Meia Pacote 72 Un. Tb Xuxinha Colorido,zkmagic,1423,B097YN946F,,Elástico Rabico Para Cabelo Tipo Meia Pacote 72 Un. Tb Xuxinha Colorido,zkmagic,1.0,singleton,
860,prod_301377d6f915,amazon_br,"Faixas Esportivas de Cabelo, Multicor, Alta Elasticidade, Respiravel e Antiderrapante, Conjunto com 2 Unidades",genérico,1097,B0D31VWXNZ,,"Faixas Esportivas de Cabelo, Multicor, Alta Elasticidade, Respiravel e Antiderrapante, Conjunto com 2 Unidades",genérico,1.0,singleton,
861,prod_d5843c263457,amazon_br,MINI MÁSCARA DESMAIA CABELO FOREVER LISS 40G,forever liss,1190,B097TR8DWX,40g,MINI MÁSCARA DESMAIA CABELO FOREVER LISS 40G,forever liss,1.0,singleton,
2632,prod_616e1ddcd46d,amazon_br,"CARE Lip Oil, Clear Pink, 4,2ml",care natural beauty,7190,B0CGW54KZS,,"CARE Lip Oil, Clear Pink, 4,2ml",care natural beauty,1.0,singleton,
862,prod_5753ab09dc63,amazon_br,Cortador de Cabelos Philco PCR12CR Skull Pro Chrome 9 Em 1 Preto 18W 110V,philco,5400,B09ZVFD3F2,,Cortador de Cabelos Philco PCR12CR Skull Pro Chrome 9 Em 1 Preto 18W 110V,philco,1.0,singleton,
863,prod_c2145e337ae6,amazon_br,"Grampos de garra de cabelo para mulheres - Grampos grandes antiderrapantes quadrados para todos os tipos de penteados, grampos de mandíbula fofos, acessórios de cabelo para mulheres de fixação forte.",generic,2079,B0FJFYK175,,"Grampos de garra de cabelo para mulheres - Grampos grandes antiderrapantes quadrados para todos os tipos de penteados, grampos de mandíbula fofos, acessórios de cabelo para mulheres de fixação forte.",generic,1.0,singleton,
864,prod_de1592e729f8,amazon_br,Coloração Individual BEAUTYCOLOR - 96.44 Ruivo Claro Indecifrável,beautycolor,1028,B07GBX62BT,,Coloração Individual BEAUTYCOLOR - 96.44 Ruivo Claro Indecifrável,beautycolor,1.0,singleton,
865,prod_81d51c78e638,amazon_br,"Enox Tesoura Cabelo 5,5""",belliz,3394,B07D7QT97M,,"Enox Tesoura Cabelo 5,5""",belliz,1.0,singleton,
866,prod_60ab32370019,amazon_br,"Conjunto de 2 presilhas de cabelo com laço de 7,6 cm, acessórios de cabelo para mulheres e jovens",generic,1150,B0FMRDB9R2,,"Conjunto de 2 presilhas de cabelo com laço de 7,6 cm, acessórios de cabelo para mulheres e jovens",generic,1.0,singleton,
867,prod_1b75f1a8ff3b,amazon_br,Moge Shampoo Lisos Te Quero 325Ml,bizinn,1115,B07ZHLZLNK,325ml,Moge Shampoo Lisos Te Quero 325Ml,bizinn,1.0,singleton,
868,prod_0b93caee71a9,amazon_br,Difusor de Cachos Universal Grande para Secadores de Cabelo Todos Modelos,lunnashop,5994,B0CNSCZWFQ,,Difusor de Cachos Universal Grande para Secadores de Cabelo Todos Modelos,lunnashop,1.0,singleton,
869,prod_7aeed2e80f47,amazon_br,"Bob para Cabelo N5 com 12 Unidades, Hair Bonitinho Marilu, Azul, Hair Bonitinho Marilu, Azul",hair bonitinho marilu,1044,B07DN1TRHW,,"Bob para Cabelo N5 com 12 Unidades, Hair Bonitinho Marilu, Azul, Hair Bonitinho Marilu, Azul",hair bonitinho marilu,1.0,singleton,
870,prod_c43d770fba80,amazon_br,Gaze Hair Grab Hair Styling Sweet Floral Bordado Laço Grampo de Cabelo Bonito Laço Primavera Grampo Feminino (Longo),generic,1434,B0DQXMLMC2,,Gaze Hair Grab Hair Styling Sweet Floral Bordado Laço Grampo de Cabelo Bonito Laço Primavera Grampo Feminino (Longo),generic,1.0,singleton,
2424,prod_96327d5521a5,amazon_br,Realizzi Maleta De Maquiagem Infantil Completa Princesinha C/Unhas Paleta Conjunto de Pinceis,realizzi,16900,B0BYPY7GB5,,Realizzi Maleta De Maquiagem Infantil Completa Princesinha C/Unhas Paleta Conjunto de Pinceis,realizzi,1.0,singleton,
871,prod_edc10c00d8e6,amazon_br,"Grampos de cabelo de flor havaiana para mulheres - Clipes grandes de plumeria para cabelos grossos finos médios finos, acessórios de cabelo bonitos da moda para fixação forte, perfeitos para o verão e",generic,1125,B0F5B5B9M3,,"Grampos de cabelo de flor havaiana para mulheres - Clipes grandes de plumeria para cabelos grossos finos médios finos, acessórios de cabelo bonitos da moda para fixação forte, perfeitos para o verão e",generic,1.0,singleton,
872,prod_389b4f6ee5bd,amazon_br,"30 peças de grampos de cabelo para mulheres - Presilhas de mandíbula quadradas pequenas para cabelo grosso, fino, médio, fino, minúsculo, durável, acessórios de cabelo antiderrapantes para fixação",generic,1538,B0FQJXY8Z5,,"30 peças de grampos de cabelo para mulheres - Presilhas de mandíbula quadradas pequenas para cabelo grosso, fino, médio, fino, minúsculo, durável, acessórios de cabelo antiderrapantes para fixação",generic,1.0,singleton,
